true,mu,sigma
1.5423648911116337,1.5463053117799694,0.11716506357372049
1.5450064074514154,1.5484244426313047,0.11717508903791478
1.5476371485389075,1.5504747117447053,0.11718335572871842
1.550257106634713,1.5524369486698248,0.1171907136972502
1.5528662746667965,1.5542827671844437,0.11719815662696481
1.5554646462256865,1.5562007591575233,0.1172040059031884
1.5580522155596244,1.5582689094243556,0.11721083784580028
1.5606289775696651,1.5602049051995694,0.11721820901257259
1.563194927804731,1.5622524937521556,0.11722552191180605
1.5657500624566207,1.564154536237131,0.11723371551380216
1.568294378354971,1.5661614169768094,0.1172416326778406
1.5708278729621783,1.5680609791540263,0.11724935876369393
1.5733505443682794,1.57005390966436,0.11725640102563745
1.5758623912857894,1.572195372492973,0.11726440283858984
1.5783634130445057,1.5741765392268978,0.11727362777077052
1.5808536095862722,1.5760435243914124,0.11728289090661428
1.583332981459709,1.5777996495239601,0.11729208959812155
1.5858015298149097,1.579683508386113,0.11730172958368842
1.588259256398105,1.581722860304336,0.11731249924889613
1.5907061635462982,1.5838727874687792,0.11732320320345457
1.5931422541818654,1.58581644406319,0.11733597131356456
1.5955675318071363,1.5876998741415054,0.11734657608571976
1.5979820004989413,1.5896959444585361,0.11735719016395564
1.6003856649031387,1.591635143454534,0.11736546051694663
1.6027785302291144,1.5936853965056854,0.1173736946699778
1.6051606022442624,1.595672593159111,0.11737992576653519
1.6075318872684417,1.5975563695910964,0.11738587063969748
1.6098923921684176,1.5995594515256306,0.11739204001132865
1.6122421243522804,1.6017388113226196,0.11739978715362866
1.6145810917638497,1.6037872406784996,0.11740809209887945
1.6169093028770651,1.605685583769362,0.11741743434946186
1.619226766690357,1.6074283900589728,0.11742793923699017
1.621533492721011,1.6093457773806041,0.11743999984641454
1.6238294909995168,1.6111081857588367,0.1174532169975958
1.6261147720639073,1.6130145973368162,0.11746734031784453
1.6283893469540893,1.6150279455732675,0.117481319739668
1.6306532272061658,1.6171302184826997,0.11749450335725453
1.6329064248467526,1.619377107491779,0.11750861922505897
1.6351489523872873,1.621480711455937,0.11752363898198175
1.6373808228183364,1.6237360938182792,0.11753976650844832
1.6396020496038974,1.625901975247873,0.11755513616631874
1.6418126466757006,1.6281550057100493,0.11756965794339028
1.644012628427507,1.6303257528284358,0.11758313382480062
1.6462020097094114,1.6325836652671588,0.11759576969689296
1.648380805822142,1.6349335820109556,0.11760775984430537
1.6505490325113645,1.6374552115555956,0.11762130056992201
1.65270670596199,1.639867017065992,0.1176348332271734
1.6548538427924868,1.6424056285332138,0.11764887384150244
1.6569904600491983,1.6448591899867486,0.1176620048417706
1.659116575200666,1.6471859713482904,0.11767565036969066
1.6612322061319627,1.64940568129375,0.11768921145284311
1.6633373711390307,1.651760519063954,0.11770351994751518
1.6654320889230336,1.6540313064333494,0.11771689126560736
1.6675163785847151,1.6564679554248551,0.11773172676146033
1.6695902596187708,1.658786665829211,0.11774683805940914
1.6716537519082317,1.6609641025053312,0.1177628686478793
1.6737068757188618,1.663240151213638,0.11777854360742644
1.6757496516935686,1.6654489089753362,0.11779253342125534
1.6777821008468294,1.6675434361989028,0.11780670103147253
1.6798042445591328,1.6697009368949625,0.11781896861511393
1.6818161045714362,1.6719745478613761,0.11783147933296749
1.6838177029796426,1.6741680090979716,0.11784291899479726
1.6858090622290947,1.6762590987786576,0.117854157524439
1.6877902051090852,1.6782138550492387,0.11786621925384949
1.6897611547473923,1.680264334701818,0.11787784611811897
1.6917219346048311,1.682401791051437,0.1178887009230621
1.6936725684698277,1.6846075693087916,0.11789794934135205
1.6956130804530147,1.686923814849482,0.11790728345835616
1.6975434949818515,1.689085403034279,0.11791789512685748
1.6994638367952644,1.6910539564170046,0.11793052826748701
1.7013741309383126,1.6930853733924076,0.11794128605826454
1.7032744027568787,1.6949909282864848,0.11795260720295302
1.7051646778923848,1.697013003180927,0.11796421939199507
1.7070449822765321,1.699104624261801,0.1179743042483844
1.7089153421260694,1.701311094845744,0.1179846341857129
1.710775783937588,1.7036689958555022,0.11799618985242617
1.7126263344823416,1.706133709913131,0.11800773641662542
1.7144670208011001,1.7084850352648413,0.11801949100781196
1.7162978701990246,1.7106727940702995,0.11803274564661449
1.7181189102405758,1.712750360321516,0.1180461123935982
1.7199301687444546,1.7148911302260632,0.11805765008097145
1.721731673778564,1.7169071968997869,0.1180697490900175
1.723523453655012,1.7187962936807073,0.118082476820145
1.7253055369251376,1.7208002655241614,0.11809547886855697
1.7270779523745723,1.722723463753821,0.11810750366762701
1.7288407290183327,1.7244968624992336,0.1181207499071347
1.7305938960959437,1.7261027370631048,0.118135605026097
1.7323374830665974,1.7276583053219148,0.11814791748243904
1.7340715196043412,1.729094061467243,0.11816067217171249
1.7357960355933049,1.7306493170741646,0.11817386310048929
1.7375110611229532,1.7320845352933731,0.11818750981779601
1.7392166264833826,1.733366873434824,0.11820247024656198
1.7409127621606433,1.734535419593065,0.11821770246521178
1.7425994988321019,1.7355830019368534,0.11823342952918849
1.7442768673618374,1.736755758362889,0.11824977788968247
1.7459448987960704,1.7380322582540415,0.11826607839409793
1.7476036243586326,1.7392137079421721,0.1182820216112825
1.7492530754464668,1.7404967326231962,0.11829784947123015
1.7508932836251672,1.7416823964392405,0.11831341411979564
1.752524280624554,1.7429653436118677,0.11832871668976506
1.754146098334285,1.7441323017110866,0.1183443926815371
1.7557587687995038,1.7452289777024672,0.11835867124237971
1.7573623242165262,1.7464390631798836,0.11837325025836717
1.7589567969285609,1.7477880507079933,0.1183888573472545
1.7605422194214708,1.7489815658242536,0.11840589070193394
1.7621186243195706,1.7502791728711993,0.11842292850723189
1.7636860443814608,1.75166683905856,0.11843945638157259
1.7652445124959013,1.7529071213653862,0.1184572383258805
1.7667940616777211,1.7539837988397717,0.11847664022594517
1.7683347250637695,1.7548949196983898,0.11849770778012393
1.7698665359089003,1.7558947787602333,0.11851823166025542
1.7713895275819989,1.756803945531733,0.11853829467481905
1.7729037335620441,1.757812659674057,0.11855823562403846
1.7744091874342136,1.758621839700024,0.11858048183395432
1.7759059228860195,1.759321488318702,0.11860296078937066
1.7773939737034914,1.759871404396953,0.11862679278227448
1.7788733737673914,1.7604957037010927,0.11864949227183287
1.7803441570494734,1.760963799554702,0.11867370432289229
1.7818063576087741,1.7613274975926696,0.11869800010811209
1.7832600095879496,1.7615701121984055,0.1187229199686861
1.7847051472096467,1.761892439613121,0.1187469727723696
1.7861418047729132,1.762370449608152,0.11877255266584487
1.7875700166496489,1.7629424196796961,0.11879786248910748
1.7889898172810927,1.7633473327381042,0.118824955412806
1.7904012411743513,1.763856525015283,0.11885216658367131
1.7918043228989624,1.764211673739379,0.11888089617050664
1.7931990970835008,1.7646813389852638,0.1189100963440935
1.7945855984122216,1.7650089597369896,0.11894054587485664
1.795963861621739,1.7654539154643958,0.11897156906124692
1.7973339214977497,1.7660168000772918,0.11900319210478556
1.7986958128717863,1.7664980789088878,0.11903410001454112
1.8000495706180184,1.7670977369157412,0.1190656376272813
1.8013952296500844,1.767538067706308,0.11909886740461544
1.8027328249179646,1.7681028123423819,0.11913292275474838
1.8040623914048919,1.7685540731578986,0.11916748056788552
1.8053839641243021,1.7688542958316906,0.11920357162048328
1.806697578116818,1.769325358613079,0.11924163069800814
1.8080032684472744,1.7697341482878968,0.11927809923887861
1.809301070201781,1.7700074581629823,0.11931574533414167
1.8105910184848202,1.7701779029924583,0.11935358449353867
1.8118731484163844,1.7702640461792567,0.11939090996106043
1.8131474951291495,1.7702323630080237,0.11942893959496537
1.814414093765686,1.7703328155323583,0.11946809640665647
1.8156729794757067,1.770260111182353,0.11950933743379691
1.8169241874133502,1.7703047768647315,0.11955129871034827
1.818167752734504,1.7701900422212293,0.11959508217762009
1.8194037105941605,1.770170144515652,0.11963883422263885
1.82063209614381,1.7700081103136585,0.11968402833313188
1.8218529445288736,1.769952482481946,0.11972963061738756
1.8230662908861657,1.7697799981194677,0.11977599304461825
1.8242721703413975,1.7697372325172647,0.11982350538931891
1.8254706180067137,1.769805435754667,0.11987161352241012
1.8266616689782655,1.7699865099536474,0.11992039135290034
1.8278453583338163,1.770203028803959,0.1199660079353259
1.8290217211303872,1.770272175802961,0.12001327955431537
1.8301907924019318,1.7704855465724505,0.12006214172800844
1.831352607157051,1.7708604143707714,0.12011300507802923
1.832507200376737,1.7711516468870456,0.12016351055554553
1.8336546070121553,1.7715192518266265,0.12021334695641822
1.8347948619824586,1.7717874237472981,0.1202634756998925
1.8359280001726357,1.7721494090921224,0.12031369733574478
1.8370540564313926,1.7723498265960311,0.12036598693150934
1.8381730655690693,1.7724473562435814,0.12041873085186534
1.8392850623555859,1.7726515611845264,0.12047207418358159
1.840390081518425,1.7726872708928203,0.12052767187021375
1.841488157740646,1.772649152730658,0.12058256672665266
1.8425793256589298,1.7727111902480635,0.12063787032656335
1.8436636198616578,1.7725957699493116,0.12069564857955116
1.844741074887023,1.7726049599612628,0.12075466285538557
1.8458117252211717,1.7727535256654317,0.12081533390966394
1.8468756052963757,1.773038941659433,0.12087761104589706
1.8479327494892384,1.7732682835716096,0.1209383261964028
1.8489831921189297,1.7733939682624353,0.12099966214803921
1.8500269674454537,1.7736259440462017,0.12106172590805822
1.8510641096679439,1.7740279269371553,0.12112622656050805
1.8520946529229916,1.7745525024138158,0.12119200997830426
1.853118631283003,1.7751676791125524,0.1212579816673153
1.8541360787545855,1.775657678603753,0.12132534489607316
1.8551470292769645,1.7759825623239534,0.12139511075070403
1.8561515167204299,1.7764714534860435,0.1214672733505632
1.8571495748848097,1.777092054699899,0.1215410648949718
1.8581412374979733,1.777788966393393,0.12161450538386769
1.859126538214366,1.7786377315781983,0.1216901254946848
1.8601055106135653,1.7796109471812576,0.12176722128903847
1.861078188198872,1.7802953173674345,0.12184858068801548
1.8620446043959258,1.780823765753087,0.12193227217537853
1.863004792551348,1.7814674700132178,0.12201721451616415
1.863958785931412,1.7820280583419694,0.12210222272192602
1.8649066177207418,1.7824741124263548,0.12218849906376929
1.8658483210210364,1.782802713214417,0.12227615735038756
1.8667839288498187,1.7832950725298888,0.12236642748316671
1.8677134741392154,1.7836837403736079,0.12245765882108704
1.868636989734758,1.7841771513463947,0.12254991016327724
1.8695545083942116,1.7848209087696931,0.12264453586541267
1.870466062786429,1.7853228607864107,0.12274134678714806
1.8713716854902307,1.7857459017594617,0.12283819860827197
1.8722714089933075,1.786081279445181,0.12293549788056282
1.8731652656911517,1.786487127256905,0.12303247432369793
1.874053287886007,1.7867270080129412,0.12313229580888979
1.8749355077858485,1.787067274174414,0.1232331346326998
1.8758119575033827,1.7875062023152712,0.12333494909911939
1.876682669055072,1.7880766021381809,0.12343883513083752
1.8775476743601838,1.7887376933593107,0.12354342926302643
1.8784070052398623,1.7892906801856607,0.12364941201471596
1.879260693416219,1.7899368145101813,0.1237562494439029
1.8801087705114554,1.7904712780159382,0.12386464599960466
1.8809512680469969,1.7911022204927805,0.12397407672631997
1.8817882174426568,1.7915828721359885,0.12408622204021291
1.8826196500158174,1.7919160344311846,0.12420103956679701
1.8834455969806383,1.7921686813108653,0.12431629211112084
1.884266089447278,1.7925699609332981,0.12443429910793907
1.885081158421144,1.7930589212864056,0.1245531079291611
1.885890834802159,1.7934239200697975,0.12467405037550539
1.8866951493840523,1.7939152541250616,0.12479722532145611
1.8874941328536654,1.7942878683693029,0.12492242601882561
1.8882878157902827,1.7947469379208651,0.12504848135251057
1.8890762286649814,1.7950668123903575,0.12517721777234916
1.8898594018399981,1.7955169790319425,0.12530841674163828
1.8906373655681183,1.7958571805344155,0.12544146435182418
1.891410149992084,1.79606967166978,0.12557695836974941
1.8921777851440167,1.7961608763696635,0.12571473325633312
1.8929403009448666,1.7963390941143365,0.12585355541982812
1.8936977272038724,1.7966315238677608,0.12599449021429507
1.8944500936180442,1.7967983150357234,0.12613793226640674
1.8951974297716623,1.7969319643115846,0.1262792704739911
1.895939765135794,1.797187732408835,0.1264230701135396
1.8966771290678304,1.797301152621969,0.126569944385278
1.8974095508110342,1.797582679967933,0.12672054096494725
1.898137059494113,1.7979467242358875,0.12687219358658935
1.8988596841308016,1.7982062211312706,0.1270258381102763
1.8995774536194672,1.7986272384932562,0.12718316158780082
1.9002903967427245,1.7992038587561334,0.1273440610842943
1.9009985421670752,1.7996756578306043,0.12750706160483677
1.9017019184425548,1.8002745240055544,0.1276729412282663
1.9024005540024,1.8007568248797943,0.12784140208896963
1.9030944771627325,1.8011112363410513,0.12801283819592807
1.9037837161222544,1.8016015374425545,0.12818751929606154
1.9044682989619603,1.8019784101788021,0.12836478325471362
1.9051482536448667,1.8022913969250265,0.12854247791057885
1.9058236080157491,1.8024606409507151,0.12872374538002737
1.9064943898009046,1.8027367722949699,0.12890747405976702
1.907160626607916,1.8030940460755498,0.12909263072082627
1.9078223459254406,1.8033517966501222,0.129280043561705
1.908479575123006,1.8037064888787417,0.12946964697136415
1.9091323414508226,1.8039253472338719,0.12966280050382897
1.9097806720396078,1.8042226943764832,0.12985739980313335
1.9104245939004263,1.8046119176289157,0.13005409270112742
1.91106413392454,1.8050806155036343,0.13025235341296737
1.911699318883271,1.8054088729787579,0.13045445505807546
1.91233017542788,1.8058545410568765,0.13065973551762283
1.9129567300894557,1.8063980553457666,0.13086751250796264
1.9135790092788139,1.8070176672207252,0.13107684195915992
1.9141970392864125,1.8077553753904914,0.13128949644047713
1.9148108462822762,1.8083814862448926,0.13150529210321282
1.9154204563159325,1.809112794654368,0.13172403479087982
1.9160258953163607,1.8099522468875735,0.13194587683940265
1.9166271890919517,1.810694490641459,0.1321704337540976
1.9172243633304764,1.8113364713246094,0.13239787145259815
1.91781744359907,1.8118596891315226,0.1326289132227363
1.9184064553442215,1.8122634290563715,0.1328636274061821
1.9189914238917785,1.8127696175539483,0.1331014383735355
1.919572374446958,1.8131217583667567,0.13334402271537382
1.920149332094372,1.8133671647267096,0.1335899585415338
1.92072232179806,1.813768472235836,0.1338408102574566
1.9212913684015296,1.8143343681852402,0.1340968373082635
1.9218564966278133,1.8147971582512517,0.13435621326372615
1.9224177310795278,1.815122383803487,0.1346201569084469
1.9229750962389474,1.8155415658703307,0.13488716485934374
1.9235286164680838,1.8160728927528214,0.1351580083153965
1.9240783160087753,1.816459271893716,0.13543378035041354
1.9246242189827882,1.8167545535281961,0.13571263305397882
1.9251663493919207,1.8171409261252767,0.13599461424342013
1.925704731118121,1.8176350621666495,0.1362804648188389
1.9262393879236113,1.8182374571430684,0.1365702540253205
1.9267703434510202,1.8189608597455107,0.1368644941033116
1.927297621223523,1.8195382500637283,0.137164008427036
1.9278212446449907,1.8199817547828183,0.1374684970482594
1.928341237000146,1.820297114956182,0.1377778331571589
1.9288576214547277,1.8206909618271412,0.13809003349859283
1.9293704210556613,1.8212200220579402,0.13840741351313665
1.9298796587312388,1.821860334101349,0.13872921291379242
1.9303853572913043,1.822392943546358,0.13905534945721354
1.9308875394274472,1.823026780677029,0.13938561581475445
1.931386227713201,1.8235438962869723,0.13972066927567212
1.9318814446042514,1.823914265831412,0.14006152687185597
1.9323732124386508,1.8241469971871653,0.14040798094731663
1.932861553437035,1.824529049817764,0.14076043032817032
1.9333464897028512,1.8249604570965487,0.14111438296164436
1.9338280432225916,1.8252741343191103,0.1414734461714599
1.9343062358660306,1.8254339415885243,0.14183881194559328
1.9347810893864688,1.8254370552825496,0.14221061787931136
1.935252625420986,1.8253472120396306,0.1425866927927182
1.935720865490695,1.8251126890576252,0.14296899987301193
1.9361858310010047,1.824764566758163,0.143356561468438
1.9366475432418873,1.824563513875315,0.1437505517971283
1.9371060233881499,1.8242446653716606,0.14415007742266087
1.9375612924997136,1.823953191283254,0.14454959338050075
1.9380133715218977,1.8237621861331443,0.14495407057061058
1.938462281285704,1.8234606901301642,0.1453639882054433
1.938908042508114,1.8230263580284147,0.14578021871193164
1.9393506757923837,1.822682407830571,0.1462011268361417
1.9397902016283486,1.8224152380510346,0.14662606232109612
1.9402266403927277,1.8222520803871445,0.1470564198027936
1.9406600123494369,1.8219708394500211,0.14749282890959958
1.941090337649905,1.8215332878887143,0.14793659086328378
1.941517636333393,1.8209924135791118,0.14838593470317385
1.9419419283273185,1.8206075494806078,0.14884276208582334
1.9423632334475835,1.8202916438642147,0.14930350803979064
1.9427815713989078,1.8201302053017034,0.14977183517196435
1.9431969617751632,1.8198215244583418,0.1502476035799289
1.9436094240597148,1.8195705860298552,0.15072671870299778
1.9440189776257635,1.8194064747379424,0.15121101483448576
1.9444256417366927,1.8191659800503406,0.15169997997859996
1.9448294355464197,1.8187585708298755,0.15219722691140944
1.9452303780997486,1.818254105102002,0.15270035824489223
1.9456284883327264,1.8178938390711314,0.15321126754928316
1.9460237850730044,1.8176198613439738,0.1537276518005782
1.946416287040201,1.8174271409876022,0.15424930093183412
1.946806012846268,1.8173206352558129,0.15477655226504183
1.9471929809958592,1.8172616464544527,0.15530687646160563
1.947577209886702,1.8172758158884779,0.15584217986633034
1.9479587178099722,1.8173799964825532,0.1563834848318351
1.9483375229506719,1.8175994121452284,0.15693202980117013
1.9487136433880086,1.81790974794208,0.1574867580404676
1.9490870970957774,1.8179980148480657,0.15805183522490535
1.949457901942746,1.817931336047759,0.1586257701933088
1.9498260756930406,1.8179865237258865,0.15920750345827944
1.9501916360065363,1.8182004845053334,0.15979836512318796
1.9505546004392487,1.818537766006886,0.16039723255215407
1.9509149864437259,1.818950461664781,0.16100180555854438
1.9512728113694444,1.81943976506441,0.16161222572081724
1.951628092463207,1.8197591360595364,0.1622324135831325
1.9519808468695425,1.8199660039685888,0.16286046123046174
1.952331091631105,1.8200215986473283,0.16349789357573866
1.9526788436890776,1.8202114404926082,0.1641442121862294
1.9530241198835774,1.8203180304727151,0.16479712562419904
1.9533669369540614,1.8205237710509372,0.16545757264724723
1.953707311539732,1.8206514168603027,0.16612444328321502
